categoria,pergunta,intencao,status,motivo,resposta
sugestao_produto,algo casual,sug_casual,OK,,"Para o dia a dia indico nossas peças mais versáteis: camiseta básica (algodão 100%), camiseta premium pima, jogger, moletom oversized. Saem em todas as 12 cores de estoque e são as mais pedidas da linha casual."
sugestao_produto,peca basica pro cotidiano,sug_casual,OK,,"Para o dia a dia indico nossas peças mais versáteis: camiseta básica (algodão 100%), camiseta premium pima, jogger, moletom oversized. Saem em todas as 12 cores de estoque e são as mais pedidas da linha casual."
sugestao_produto,peca pra trabalhar,sug_trabalho,OK,,"Para trabalho indico: camisa polo, camisa social, calça alfaiataria, vestido camisa. Ambiente formal prefira tons neutros (preto, marinho, branco, cinza); ambiente criativo, tons mais vivos."
sugestao_produto,algo corporativo,sug_trabalho,OK,,"Para trabalho indico: camisa polo, camisa social, calça alfaiataria, vestido camisa. Ambiente formal prefira tons neutros (preto, marinho, branco, cinza); ambiente criativo, tons mais vivos."
sugestao_produto,roupa pro escritorio,sug_trabalho,OK,,"Para trabalho indico: camisa polo, camisa social, calça alfaiataria, vestido camisa. Ambiente formal prefira tons neutros (preto, marinho, branco, cinza); ambiente criativo, tons mais vivos."
sugestao_produto,peca pra reuniao,sug_trabalho,OK,,"Para trabalho indico: camisa polo, camisa social, calça alfaiataria, vestido camisa. Ambiente formal prefira tons neutros (preto, marinho, branco, cinza); ambiente criativo, tons mais vivos."
sugestao_produto,peca pra academia,sug_esporte,OK,,"Para esporte indico: camiseta dry fit (poliéster com toque seco), legging suplex, bermuda esportiva, regata. Tecidos para suor, secagem rápida e elasticidade."
sugestao_produto,roupa pra treino,sug_esporte,OK,,"Para esporte indico: camiseta dry fit (poliéster com toque seco), legging suplex, bermuda esportiva, regata. Tecidos para suor, secagem rápida e elasticidade."
sugestao_produto,algo pra esporte,sug_esporte,OK,,"Para esporte indico: camiseta dry fit (poliéster com toque seco), legging suplex, bermuda esportiva, regata. Tecidos para suor, secagem rápida e elasticidade."
sugestao_produto,roupa pra corrida,sug_esporte,OK,,"Para esporte indico: camiseta dry fit (poliéster com toque seco), legging suplex, bermuda esportiva, regata. Tecidos para suor, secagem rápida e elasticidade."
sugestao_produto,peca pra festa,sug_festa,OK,,"Para festa indico: vestido longo (sob demanda, 20 a 30 dias úteis), vestido midi viscose, camisa social premium. Para ocasiões muito especiais, oferecemos modelagem exclusiva."
sugestao_produto,roupa pra casamento,sug_festa,OK,,"Para festa indico: vestido longo (sob demanda, 20 a 30 dias úteis), vestido midi viscose, camisa social premium. Para ocasiões muito especiais, oferecemos modelagem exclusiva."
sugestao_produto,algo pra formatura,sug_festa,OK,,"Para festa indico: vestido longo (sob demanda, 20 a 30 dias úteis), vestido midi viscose, camisa social premium. Para ocasiões muito especiais, oferecemos modelagem exclusiva."
sugestao_produto,peca pra evento,sug_festa,OK,,"Para festa indico: vestido longo (sob demanda, 20 a 30 dias úteis), vestido midi viscose, camisa social premium. Para ocasiões muito especiais, oferecemos modelagem exclusiva."
sugestao_produto,peca pra inverno,sug_inverno,OK,,"Para inverno indico: moletom flanelado (380g), jaqueta puffer, calça jeans pesada, peças de lã (sob demanda). Sobreposições funcionam melhor que uma peça muito grossa só."
sugestao_produto,roupa pra frio,sug_inverno,OK,,"Para inverno indico: moletom flanelado (380g), jaqueta puffer, calça jeans pesada, peças de lã (sob demanda). Sobreposições funcionam melhor que uma peça muito grossa só."
sugestao_produto,algo quentinho,sug_inverno,OK,,"Para inverno indico: moletom flanelado (380g), jaqueta puffer, calça jeans pesada, peças de lã (sob demanda). Sobreposições funcionam melhor que uma peça muito grossa só."
sugestao_produto,peca pra verao,sug_verao,OK,,"Para verão indico: linho, viscose, algodão leve (140g), camiseta regata, vestido midi de malha, bermuda. Cores claras esquentam menos."
sugestao_produto,roupa pra calor,sug_verao,OK,,"Para verão indico: linho, viscose, algodão leve (140g), camiseta regata, vestido midi de malha, bermuda. Cores claras esquentam menos."
sugestao_produto,algo leve e fresco,sug_verao,OK,,"Para verão indico: linho, viscose, algodão leve (140g), camiseta regata, vestido midi de malha, bermuda. Cores claras esquentam menos."
sugestao_produto,qual uniforme voce indica,cat_uniformes,MISMATCH,"esperava sugestao_produto, classificou 'cat_uniformes'","Uniformes corporativos: polo, camisa social, jaleco, avental, conjuntos industriais, linha saúde e alimentação. Pedido mínimo 50 peças, personalização inclusa (logo, nome do colaborador)."
sugestao_produto,sugestao de uniforme,cat_uniformes,MISMATCH,"esperava sugestao_produto, classificou 'cat_uniformes'","Uniformes corporativos: polo, camisa social, jaleco, avental, conjuntos industriais, linha saúde e alimentação. Pedido mínimo 50 peças, personalização inclusa (logo, nome do colaborador)."
sugestao_produto,melhor uniforme,cat_uniformes,MISMATCH,"esperava sugestao_produto, classificou 'cat_uniformes'","Uniformes corporativos: polo, camisa social, jaleco, avental, conjuntos industriais, linha saúde e alimentação. Pedido mínimo 50 peças, personalização inclusa (logo, nome do colaborador)."
sugestao_produto,sugestao de presente,sug_presente,OK,,"Para presente indico: peças premium (algodão pima, alfaiataria leve), vestido midi, moletom personalizado com nome bordado. Embalamos em saco kraft com tag personalizada se solicitado no ato do pedido."
sugestao_produto,presente pra namorada,sug_presente,OK,,"Para presente indico: peças premium (algodão pima, alfaiataria leve), vestido midi, moletom personalizado com nome bordado. Embalamos em saco kraft com tag personalizada se solicitado no ato do pedido."
sugestao_produto,quero presentear alguem,sug_presente,OK,,"Para presente indico: peças premium (algodão pima, alfaiataria leve), vestido midi, moletom personalizado com nome bordado. Embalamos em saco kraft com tag personalizada se solicitado no ato do pedido."
tecidos,quais tecidos voces tem,tec_disponiveis,OK,,"Trabalhamos com: algodão (básico, penteado, pima), poliéster (incluindo rPET reciclado), viscose, linho, malha mista, moletom flanelado e peluciado, suplex, dry fit, lã, jeans (várias gramaturas) e tencel. Não trabalhamos com couro animal nem seda convencional."
tecidos,sobre tecidos,tecidos,OK,,"Sobre tecidos, o que você quer saber? ⏎   1. Escolha uma opção: Lista de tecidos disponíveis ⏎   2. Composição de cada peça ⏎   3. Origem dos tecidos ⏎   4. Sugestão por uso ⏎   5. Tecido para pele sensível ⏎   6. Não trabalhamos com"
tecidos,que tecido usam,tecidos,OK,,"Sobre tecidos, o que você quer saber? ⏎   1. Escolha uma opção: Lista de tecidos disponíveis ⏎   2. Composição de cada peça ⏎   3. Origem dos tecidos ⏎   4. Sugestão por uso ⏎   5. Tecido para pele sensível ⏎   6. Não trabalhamos com"
tecidos,quais os tecidos,tecidos,OK,,"Sobre tecidos, o que você quer saber? ⏎   1. Escolha uma opção: Lista de tecidos disponíveis ⏎   2. Composição de cada peça ⏎   3. Origem dos tecidos ⏎   4. Sugestão por uso ⏎   5. Tecido para pele sensível ⏎   6. Não trabalhamos com"
tecidos,lista de tecidos,tec_disponiveis,OK,,"Trabalhamos com: algodão (básico, penteado, pima), poliéster (incluindo rPET reciclado), viscose, linho, malha mista, moletom flanelado e peluciado, suplex, dry fit, lã, jeans (várias gramaturas) e tencel. Não trabalhamos com couro animal nem seda convencional."
tecidos,tecidos disponiveis,tec_disponiveis,OK,,"Trabalhamos com: algodão (básico, penteado, pima), poliéster (incluindo rPET reciclado), viscose, linho, malha mista, moletom flanelado e peluciado, suplex, dry fit, lã, jeans (várias gramaturas) e tencel. Não trabalhamos com couro animal nem seda convencional."
tecidos,qual a composicao do tecido,tec_composicao,OK,,"Composição varia por produto, sempre indicada na etiqueta. Exemplos: camiseta básica 100% algodão; moletom 80% algodão / 20% poliéster; dry fit 95% poliéster / 5% elastano; jeans 98% algodão / 2% elastano; viscose pura 100% viscose."
tecidos,porcentagem de algodao,tec_composicao,OK,,"Composição varia por produto, sempre indicada na etiqueta. Exemplos: camiseta básica 100% algodão; moletom 80% algodão / 20% poliéster; dry fit 95% poliéster / 5% elastano; jeans 98% algodão / 2% elastano; viscose pura 100% viscose."
tecidos,do que e feito o tecido,tec_composicao,OK,,"Composição varia por produto, sempre indicada na etiqueta. Exemplos: camiseta básica 100% algodão; moletom 80% algodão / 20% poliéster; dry fit 95% poliéster / 5% elastano; jeans 98% algodão / 2% elastano; viscose pura 100% viscose."
tecidos,de onde vem o tecido,tec_origem,OK,,"Compramos tecido de malharias e tecelagens brasileiras (Santa Catarina, Minas Gerais e São Paulo). Para algodão certificado, trabalhamos com fornecedores que comprovem origem (BCI ou orgânico). Não compramos tecidos com origem não rastreável."
tecidos,origem do tecido,tec_origem,OK,,"Compramos tecido de malharias e tecelagens brasileiras (Santa Catarina, Minas Gerais e São Paulo). Para algodão certificado, trabalhamos com fornecedores que comprovem origem (BCI ou orgânico). Não compramos tecidos com origem não rastreável."
tecidos,quem e o fornecedor de tecido,tec_origem,OK,,"Compramos tecido de malharias e tecelagens brasileiras (Santa Catarina, Minas Gerais e São Paulo). Para algodão certificado, trabalhamos com fornecedores que comprovem origem (BCI ou orgânico). Não compramos tecidos com origem não rastreável."
tecidos,tenho pele sensivel qual tecido,tec_pele_sensivel,OK,,"Para pele sensível indico: algodão 100% certificado OEKO-TEX (sem substâncias nocivas), bambu (hipoalergênico) e tencel. Toda nossa linha infantil usa esses critérios. Evite poliéster puro, fechos metálicos em contato direto com a pele e corantes agressivos."
tecidos,sou alergico que tecido,tec_pele_sensivel,OK,,"Para pele sensível indico: algodão 100% certificado OEKO-TEX (sem substâncias nocivas), bambu (hipoalergênico) e tencel. Toda nossa linha infantil usa esses critérios. Evite poliéster puro, fechos metálicos em contato direto com a pele e corantes agressivos."
tecidos,tecido pra dermatite,tec_pele_sensivel,OK,,"Para pele sensível indico: algodão 100% certificado OEKO-TEX (sem substâncias nocivas), bambu (hipoalergênico) e tencel. Toda nossa linha infantil usa esses critérios. Evite poliéster puro, fechos metálicos em contato direto com a pele e corantes agressivos."
tecidos,trabalham com couro,tec_couro,OK,,"Não trabalhamos com couro animal por questão de sustentabilidade e bem-estar animal. Também não usamos couro sintético em larga escala (PVC tem alto impacto ambiental). Para peças com aparência de couro, usamos tecidos com revestimento."
tecidos,tem couro vegano,sustent_vegano,MISMATCH,"esperava tecidos, classificou 'sustent_vegano'","A Fashion Flow não trabalha com couro animal, lã produzida com maus-tratos, seda convencional (que sacrifica bichos-da-seda) ou peles. A maioria do nosso catálogo é vegana. Para peças com lã, usamos apenas fornecedores com certificação de bem-estar animal."
tecidos,fazem couro sintetico,tec_couro,OK,,"Não trabalhamos com couro animal por questão de sustentabilidade e bem-estar animal. Também não usamos couro sintético em larga escala (PVC tem alto impacto ambiental). Para peças com aparência de couro, usamos tecidos com revestimento."
tecidos,qual tecido pra calor,sug_verao,MISMATCH,"esperava tecidos, classificou 'sug_verao'","Para verão indico: linho, viscose, algodão leve (140g), camiseta regata, vestido midi de malha, bermuda. Cores claras esquentam menos."
tecidos,tecido fresco pra verao,sug_verao,MISMATCH,"esperava tecidos, classificou 'sug_verao'","Para verão indico: linho, viscose, algodão leve (140g), camiseta regata, vestido midi de malha, bermuda. Cores claras esquentam menos."
tecidos,tecido leve e respiravel,sug_tec_quente,OK,,"Para calor: linho (fresco e respirável), algodão leve (140g), viscose (cai bem e ventila), meia-malha penteada. Evite poliéster puro no calor — abafa."
tecidos,qual tecido pra frio,sug_inverno,MISMATCH,"esperava tecidos, classificou 'sug_inverno'","Para inverno indico: moletom flanelado (380g), jaqueta puffer, calça jeans pesada, peças de lã (sob demanda). Sobreposições funcionam melhor que uma peça muito grossa só."
tecidos,tecido quente pra inverno,sug_inverno,MISMATCH,"esperava tecidos, classificou 'sug_inverno'","Para inverno indico: moletom flanelado (380g), jaqueta puffer, calça jeans pesada, peças de lã (sob demanda). Sobreposições funcionam melhor que uma peça muito grossa só."
tecidos,tecido grosso,sug_tec_frio,OK,,"Para frio: moletom flanelado (280g+), moletom peluciado, lã (peças sofisticadas), jeans pesado. Sobreposições funcionam melhor que uma única peça grossa."
tecidos,qual tecido resistente,qualidade_durabilidade,MISMATCH,"esperava tecidos, classificou 'qualidade_durabilidade'","Nossas peças são desenvolvidas para resistir entre 50 e 80 lavagens mantendo cor, forma e textura, desde que respeitados os cuidados da etiqueta. Tecidos premium (alfaiataria, jeans pesado) chegam a 120 lavagens."
tecidos,tecido duravel pra usar muito,qualidade_durabilidade,MISMATCH,"esperava tecidos, classificou 'qualidade_durabilidade'","Nossas peças são desenvolvidas para resistir entre 50 e 80 lavagens mantendo cor, forma e textura, desde que respeitados os cuidados da etiqueta. Tecidos premium (alfaiataria, jeans pesado) chegam a 120 lavagens."
tecidos,tecido do dia a dia,sug_casual,MISMATCH,"esperava tecidos, classificou 'sug_casual'","Para o dia a dia indico nossas peças mais versáteis: camiseta básica (algodão 100%), camiseta premium pima, jogger, moletom oversized. Saem em todas as 12 cores de estoque e são as mais pedidas da linha casual."
